                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    120,                0.61326,                0.37095,                0.97695,                0.98861,                0.98792,                0.98977,                0.77743,                0.85984,                0.31347,                 1.1044,             0.00011288,             0.00011288,             0.00011288
                    121,                0.61547,                0.36813,                0.97248,                0.98849,                0.98774,                0.98922,                0.77467,                0.85561,                0.31505,                 1.1025,             0.00010941,             0.00010941,             0.00010941
                    122,                0.60941,                0.36716,                0.96953,                0.98753,                0.98682,                0.98808,                0.76881,                0.86711,                0.31883,                 1.1089,             0.00010594,             0.00010594,             0.00010594
                    123,                0.61101,                0.36084,                0.97965,                0.98615,                0.98697,                0.98973,                0.77056,                0.88231,                0.32499,                 1.1059,             0.00010246,             0.00010246,             0.00010246
                    124,                 0.6062,                0.36197,                0.97307,                0.98852,                0.98871,                0.98953,                0.77656,                0.85848,                0.31494,                 1.0972,             9.8993e-05,             9.8993e-05,             9.8993e-05
                    125,                0.60916,                0.36777,                0.96873,                0.98577,                0.98817,                0.98993,                0.77306,                0.88096,                0.32062,                  1.094,             9.5522e-05,             9.5522e-05,             9.5522e-05
                    126,                0.60786,                0.36728,                0.97738,                0.98458,                0.98844,                0.98804,                0.76747,                0.87509,                0.32364,                 1.1306,              9.205e-05,              9.205e-05,              9.205e-05
                    127,                0.60361,                0.36687,                0.97454,                0.98776,                0.98878,                 0.9883,                0.78174,                 0.8492,                0.31091,                 1.1138,             8.8578e-05,             8.8578e-05,             8.8578e-05
                    128,                 0.5965,                0.35917,                0.97104,                0.98891,                 0.9871,                0.98899,                0.77764,                0.85864,                0.31397,                 1.1068,             8.5107e-05,             8.5107e-05,             8.5107e-05
                    129,                0.60959,                0.36577,                0.98157,                0.98858,                0.99066,                0.98906,                0.77936,                0.84646,                 0.3113,                 1.1179,             8.1635e-05,             8.1635e-05,             8.1635e-05
                    130,                0.59848,                0.35612,                0.97383,                0.98514,                0.98913,                0.98879,                0.78043,                0.85181,                 0.3158,                 1.1452,             7.8164e-05,             7.8164e-05,             7.8164e-05
                    131,                0.59597,                0.35979,                0.97156,                0.98637,                0.99067,                0.99006,                0.77546,                0.85791,                0.31908,                 1.1364,             7.4692e-05,             7.4692e-05,             7.4692e-05
                    132,                0.60054,                0.36635,                0.97154,                0.98845,                0.98789,                0.98907,                0.77464,                0.86447,                0.31753,                 1.1318,              7.122e-05,              7.122e-05,              7.122e-05
                    133,                0.58867,                 0.3538,                0.96645,                 0.9859,                0.98779,                0.98847,                0.77656,                0.85868,                0.31581,                 1.1341,             6.7749e-05,             6.7749e-05,             6.7749e-05
                    134,                 0.5915,                0.35863,                 0.9676,                 0.9874,                0.99097,                0.98947,                0.77407,                0.87392,                0.31753,                 1.1289,             6.4277e-05,             6.4277e-05,             6.4277e-05
                    135,                0.59352,                0.35625,                0.96886,                0.98771,                0.99066,                0.99058,                0.78082,                0.85921,                0.31261,                 1.1296,             6.0806e-05,             6.0806e-05,             6.0806e-05
                    136,                0.59781,                0.35602,                0.97263,                0.98981,                0.99151,                0.99217,                  0.782,                0.87078,                0.31335,                 1.1248,             5.7334e-05,             5.7334e-05,             5.7334e-05
                    137,                0.59538,                0.35564,                0.96765,                0.98858,                0.99011,                0.98998,                0.78239,                0.85665,                0.30823,                 1.1216,             5.3862e-05,             5.3862e-05,             5.3862e-05
                    138,                0.58455,                0.34762,                0.97067,                0.98695,                0.99037,                0.98911,                0.78423,                0.85407,                0.31156,                 1.1265,             5.0391e-05,             5.0391e-05,             5.0391e-05
                    139,                 0.5898,                0.35126,                0.97366,                0.98716,                0.98684,                0.98753,                 0.7837,                0.84947,                0.31321,                 1.1341,             4.6919e-05,             4.6919e-05,             4.6919e-05
                    140,                0.58145,                0.34888,                0.96717,                0.98793,                0.99091,                0.99045,                0.78641,                 0.8572,                0.31038,                 1.1194,             4.3448e-05,             4.3448e-05,             4.3448e-05
                    141,                0.49937,                0.28152,                0.90996,                0.98533,                0.98957,                0.98902,                0.78306,                0.86108,                0.31444,                 1.1331,             3.9976e-05,             3.9976e-05,             3.9976e-05
                    142,                0.48923,                0.26669,                0.90297,                0.98615,                0.98847,                0.98861,                0.78338,                0.85542,                0.31376,                  1.126,             3.6504e-05,             3.6504e-05,             3.6504e-05
                    143,                0.47644,                0.25981,                0.89048,                0.98605,                0.98981,                 0.9895,                0.77839,                0.85806,                0.31486,                 1.1363,             3.3033e-05,             3.3033e-05,             3.3033e-05
                    144,                 0.4771,                0.26043,                0.89604,                0.98701,                0.98944,                0.98791,                0.78007,                0.85475,                0.31547,                 1.1458,             2.9561e-05,             2.9561e-05,             2.9561e-05
                    145,                0.46816,                 0.2539,                0.89252,                0.98724,                0.98961,                0.98905,                0.78069,                 0.8568,                0.31068,                 1.1268,              2.609e-05,              2.609e-05,              2.609e-05
                    146,                0.46357,                0.25798,                0.88759,                0.98688,                0.98939,                0.98787,                0.77749,                0.85889,                0.31284,                 1.1377,             2.2618e-05,             2.2618e-05,             2.2618e-05
                    147,                 0.4649,                0.25305,                 0.8937,                0.98708,                0.98958,                 0.9882,                0.78017,                0.85472,                0.31635,                 1.1371,             1.9146e-05,             1.9146e-05,             1.9146e-05
                    148,                0.46342,                0.25105,                0.89112,                0.98747,                0.98903,                0.98858,                0.78304,                0.85263,                0.31141,                 1.1301,             1.5675e-05,             1.5675e-05,             1.5675e-05
                    149,                0.47226,                0.25801,                0.89224,                0.98743,                0.99065,                0.98967,                0.78374,                0.85053,                0.31328,                 1.1376,             1.2203e-05,             1.2203e-05,             1.2203e-05
