                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                0.96484,                0.77158,                 1.2733,                0.95308,                0.93999,                0.98469,                0.75738,                0.87608,                0.42309,                 1.2658,             0.00014065,             0.00014065,             0.00014065
                    113,                0.96953,                0.78207,                 1.2721,                0.92492,                0.94845,                0.98433,                0.75985,                0.88128,                0.44919,                  1.267,             0.00013718,             0.00013718,             0.00013718
                    114,                0.97497,                0.78422,                 1.2687,                0.93732,                 0.9625,                0.98715,                0.76347,                0.88074,                0.41775,                 1.2516,             0.00013371,             0.00013371,             0.00013371
                    115,                0.97046,                0.78355,                 1.2836,                0.93472,                 0.9475,                0.97912,                0.76761,                0.85422,                0.44268,                 1.2407,             0.00013024,             0.00013024,             0.00013024
                    116,                0.96311,                0.76811,                 1.2693,                0.95056,                0.96423,                0.98471,                0.76823,                0.86014,                0.40856,                 1.2431,             0.00012677,             0.00012677,             0.00012677
                    117,                0.94771,                0.76458,                 1.2691,                0.92473,                0.95515,                0.98113,                 0.7618,                 0.8692,                0.44427,                 1.2494,             0.00012329,             0.00012329,             0.00012329
                    118,                0.95864,                0.76177,                 1.2634,                0.96126,                0.95631,                0.98502,                0.75697,                0.87812,                0.40603,                 1.2814,             0.00011982,             0.00011982,             0.00011982
                    119,                0.94658,                0.75328,                 1.2641,                0.96573,                0.95106,                0.98578,                0.75523,                0.90857,                0.41412,                 1.2632,             0.00011635,             0.00011635,             0.00011635
                    120,                0.95534,                0.75689,                 1.2667,                0.93383,                0.93117,                0.97684,                0.75031,                0.87778,                0.45784,                 1.2816,             0.00011288,             0.00011288,             0.00011288
                    121,                0.94788,                0.74709,                 1.2566,                0.93627,                0.92047,                0.97249,                 0.7506,                0.86865,                0.46111,                 1.2736,             0.00010941,             0.00010941,             0.00010941
                    122,                0.94292,                0.74348,                  1.256,                 0.9318,                 0.9437,                0.97697,                0.76344,                0.86729,                0.45261,                 1.2393,             0.00010594,             0.00010594,             0.00010594
                    123,                 0.9491,                0.74262,                 1.2657,                0.93753,                 0.9529,                0.98082,                0.75756,                0.86842,                 0.4331,                 1.2718,             0.00010246,             0.00010246,             0.00010246
                    124,                0.94742,                0.76656,                 1.2658,                0.91963,                0.92349,                 0.9698,                0.74899,                0.86379,                0.47939,                 1.2587,             9.8993e-05,             9.8993e-05,             9.8993e-05
                    125,                0.94242,                0.75774,                 1.2501,                0.94406,                0.92063,                0.97339,                0.75298,                0.87415,                0.45115,                 1.2776,             9.5522e-05,             9.5522e-05,             9.5522e-05
                    126,                0.94001,                0.73924,                 1.2589,                0.96414,                0.96922,                0.98634,                0.76479,                0.86182,                0.39719,                 1.2634,              9.205e-05,              9.205e-05,              9.205e-05
                    127,                0.94171,                0.74719,                 1.2535,                0.96761,                0.95661,                0.98827,                0.76864,                0.87486,                0.39351,                 1.2474,             8.8578e-05,             8.8578e-05,             8.8578e-05
                    128,                0.93133,                0.74568,                 1.2481,                0.92715,                0.93634,                0.97266,                0.75294,                0.87247,                 0.4584,                 1.2742,             8.5107e-05,             8.5107e-05,             8.5107e-05
                    129,                0.94096,                 0.7564,                 1.2654,                0.93296,                0.94782,                0.97796,                0.76535,                0.87759,                0.44192,                 1.2515,             8.1635e-05,             8.1635e-05,             8.1635e-05
                    130,                0.93763,                 0.7356,                 1.2553,                0.93467,                0.93912,                  0.976,                 0.7681,                0.85231,                0.44773,                 1.2383,             7.8164e-05,             7.8164e-05,             7.8164e-05
